# JMMC - Calibrator group
#
# This file has been created by Search Calibrators Software
#		Version : 3.3.5b
#		Date    : 2006-10-31T14:10:47
#
# REQUEST = -objectName HD 162020 -mag 0.00 -diffRa 1800 -diffDec 600 -radius 1.01 -band K -minMagRange 1 -maxMagRange 14 -ra 17:50:38 -dec -40:19: 6 -baseMax 100 -wlen 1 -file HD 162020.csv -bright false -visErr 1 
# FORMAT = STANDARD
ID_HD	ID_HIP	ID_DM	ID_TYC1	ID_TYC2	ID_TYC3	ID_CATALOG	ID_2MASS	POS_EQ_RA_MAIN	POS_EQ_DEC_MAIN	ID_DENIS	POS_EQ_RA_OTHER	POS_EQ_DEC_OTHER	POS_EQ_PMDEC	POS_EQ_PMRA	POS_PARLX_TRIG	SPECT_TYPE_MK	CODE_VARIAB_V1	CODE_VARIAB_V2	VAR_CLASS	CODE_MULT_FLAG	CODE_MISC_I	CODE_MISC_J	CODE_MISC_K	CODE_QUALITY	POS_GAL_LAT	POS_GAL_LON	VELOC_HC	LD_DIAM	LD_DIAM_ERROR	UD_DIAM	UD_DIAM_ERROR	UDDK_DIAM	UDDK_DIAM_ERROR	DIAM12	DIAM12_ERROR	REDUCT_METHOD	INST_WAVELENGTH_VALUE	INST_FILTER_CODE	PHOT_FLUX_IR_MISC	UNITS	PHOT_JHN_B	PHOT_PHG_B	PHOT_JHN_V	PHOT_PHG_V	PHOT_JHN_R	PHOT_PHG_R	PHOT_JHN_I	PHOT_PHG_I	PHOT_COUS_I	PHOT_JHN_J	PHOT_JHN_H	PHOT_JHN_K	PHOT_JHN_L	PHOT_JHN_M	PHOT_JHN_N	VELOC_ROTAT	PHOT_COLOR_EXCESS	IR_FLUX_ORIGIN	POS_PARLX_TRIG_ERROR	PHOT_FLUX_IR_12	PHOT_FLUX_IR_12_ERROR	REF_STAR	PHYS_TEMP_EFFEC	PHYS_TEMP_EFFEC_ERROR	PHOT_EXTINCTION_TOTAL	CHI2_QUALITY	SP_TYP_PHYS_TEMP_EFFEC	PHOT_COUS_J	PHOT_COUS_H	PHOT_COUS_K	DIAM_BV	DIAM_VR	DIAM_VK	DIAM_IJ	DIAM_IK	DIAM_JK	DIAM_JH	DIAM_HK	DIAM_MEAN	DIAM_BV_ERROR	DIAM_VR_ERROR	DIAM_VK_ERROR	DIAM_IJ_ERROR	DIAM_IK_ERROR	DIAM_JK_ERROR	DIAM_JH_ERROR	DIAM_HK_ERROR	DIAM_MEAN_ERROR	DIAM_FLAG	EXTINCTION_RATIO	MO	LO	KO	HO	JO	IO	RO	VO	BO	VIS2	VIS2_ERROR	VIS2_8	VIS2_8_ERROR	VIS2_13	VIS2_13_ERROR	VIS2_FLAG	DIST	
HD	HIP	DM	TYC1	TYC2	TYC3	opt	2MASS	RAJ2000	DEJ2000	DENIS	A2RAdeg	A2DEdeg	pmDec	pmRa	plx	SpType	VarFlag1	VarFlag2	VarFlag3	MultFlag	Iflag	Jflag	Kflag	Qflag	GLAT	GLON	RadVel	LD	e_LD	UD	e_UD	UDDK	e_UDDK	Dia12	e_dia12	Meth	lambda	lambda	photflux	units	B	Bphg	V	Vphg	R	Rphg	I	Iphg	Icous	J	H	K	L	M	N	RotVel	color	orig	e_Plx	F12	e_F12	Calib	Teff	e_Teff	A_V	Chi2	SpTyp_Teff	Jcous	Hcous	Kcous	diam_bv	diam_vr	diam_vk	diam_ij	diam_ik	diam_jk	diam_jh	diam_hk	diam_mean	e_diam_bv	e_diam_vr	e_diam_vk	e_diam_ij	e_diam_ik	e_diam_jk	e_diam_jh	e_diam_hk	e_diam_mean	diamFlag	Av	Mo	Lo	Ko	Ho	Jo	Io	Ro	Vo	Bo	vis2	vis2Err	vis2(8mu)	vis2Err(8mu)	vis2(13mu)	vis2Err(13mu)	vis2Flag	dist	
-	-	-	-	-	-	U	17503844-4019426	17 50 38.41	-40 19 44.3	J175038.4-401942	267.660006	-40.328389	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.73	350.73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17.030	19.175	-	-	15.870	-	16.080	15.617	14.483	13.758	13.560	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.470	13.749	13.584	-	-	-	0.011	0.011	0.013	0.019	-	0.013	-	-	-	0.001	0.001	0.001	0.003	-	0.003	NOK	0.000	-	-	13.584	13.749	14.470	15.617	15.870	19.175	17.030	-	-	-	-	-	-	-	0.011	
-	-	-	-	-	-	U	17503621-4018236	17 50 36.32	-40 18 23.5	J175036.1-401823	267.650784	-40.306425	-22	58	-	-	-	-	-	-	0	0	0	AAA	-6.71	350.75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15.180	15.390	-	-	13.940	-	13.100	13.863	12.868	12.273	12.068	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12.862	12.264	12.092	-	-	-	0.020	0.021	0.023	0.026	-	0.023	-	-	-	0.001	0.001	0.002	0.005	-	0.005	OK	0.000	-	-	12.092	12.264	12.862	13.863	13.940	15.390	15.180	1.000	0.000	-	-	-	-	-	0.013	
-	-	-	-	-	-	U	17504151-4018400	17 50 41.53	-40 18 40.4	J175041.5-401839	267.672989	-40.311245	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.73	350.75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.970	14.686	-	-	14.300	-	13.300	13.949	13.409	13.142	13.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13.424	13.135	13.037	-	-	-	0.011	0.011	0.011	0.010	-	0.011	-	-	-	0.001	0.001	0.001	0.002	-	0.002	OK	0.000	-	-	13.037	13.135	13.424	13.949	14.300	14.686	14.970	1.000	0.000	-	-	-	-	-	0.013	
-	-	-	-	-	-	U	17503923-4019523	17 50 39.26	-40 19 52.4	J175039.2-401952	267.663581	-40.331234	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.74	350.73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.810	14.325	-	-	13.580	-	12.670	13.136	12.243	11.716	11.578	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12.244	11.709	11.602	-	-	-	0.025	0.025	0.027	0.029	-	0.026	-	-	-	0.002	0.002	0.003	0.005	-	0.005	OK	0.000	-	-	11.602	11.709	12.244	13.136	13.580	14.325	14.810	1.000	0.000	-	-	-	-	-	0.013	
-	-	-	-	-	-	U	17503738-4019541	17 50 37.38	-40 19 54.5	J175037.3-401954	267.655748	-40.331762	0	0	-	-	-	-	-	-	0	0	-	AAA	-6.73	350.73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16.260	17.199	-	-	15.640	-	14.810	15.615	14.779	14.166	13.939	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.770	14.156	13.963	-	-	-	0.008	0.009	0.010	0.012	-	0.009	-	-	-	0.001	0.001	0.001	0.002	-	0.002	NOK	0.000	-	-	13.963	14.156	14.770	15.615	15.640	17.199	16.260	-	-	-	-	-	-	-	0.014	
-	-	-	-	-	-	U	17504230-4018467	17 50 42.35	-40 18 45.4	J175042.2-401846	-	-	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.73	350.75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19.640	17.019	-	-	15.090	-	12.540	15.371	14.345	13.702	13.461	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.334	13.692	13.485	-	-	-	0.011	0.011	0.013	0.015	-	0.013	-	-	-	0.001	0.001	0.001	0.003	-	0.003	NOK	0.000	-	-	13.485	13.692	14.334	15.371	15.090	17.019	19.640	-	-	-	-	-	-	-	0.015	
-	-	-	-	-	-	U	17503469-4019460	17 50 34.68	-40 19 46.6	J175034.6-401945	267.644374	-40.329589	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.72	350.72	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15.570	16.284	-	-	14.590	-	13.370	14.825	13.831	13.183	13.077	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13.827	13.176	13.101	-	-	-	0.013	0.013	0.014	0.020	-	0.015	-	-	-	0.001	0.001	0.001	0.003	-	0.003	NOK	0.000	-	-	13.101	13.176	13.827	14.825	14.590	16.284	15.570	-	-	-	-	-	-	-	0.015	
-	-	-	-	-	-	U	17504292-4018584	17 50 42.94	-40 18 58.6	J175042.9-401858	267.678868	-40.316181	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.74	350.75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16.000	16.025	-	-	15.100	-	13.990	14.550	13.589	13.022	12.824	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13.584	13.013	12.848	-	-	-	0.014	0.015	0.016	0.017	-	0.016	-	-	-	0.001	0.001	0.002	0.003	-	0.003	OK	0.000	-	-	12.848	13.013	13.584	14.550	15.100	16.025	16.000	1.000	0.000	-	-	-	-	-	0.016	
-	-	-	-	-	-	U	17503579-4019577	17 50 35.85	-40 19 57.0	J175035.7-401957	267.649295	-40.332523	0	0	-	-	-	-	-	-	0	0	0	AAA	-6.73	350.72	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15.250	16.957	-	-	13.750	-	12.700	13.107	11.912	11.169	10.974	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11.898	11.160	10.998	-	-	-	0.036	0.038	0.042	0.064	-	0.045	-	-	-	0.003	0.003	0.004	0.011	-	0.009	NOK	0.000	-	-	10.998	11.160	11.898	13.107	13.750	16.957	15.250	-	-	-	-	-	-	-	0.016	
